id|code|book|chapter|verse|end|text
EXO.31.9|EXO|Exodus|32|9|9|Ook het brandofferaltaar, met al zijn gereedschap; en het wasvat met zijn voet;
EXO.31.10|EXO|Exodus|32|10|10|En de ambtsklederen, en de heilige klederen van de priester Aäron, en de klederen van zijn zonen, om het priesteramt te bedienen;
EXO.31.11|EXO|Exodus|32|11|11|Ook de zalfolie, en het reukwerk van welriekende specerijen voor het heiligdom; naar alles, wat Ik u geboden heb, zullen zij het maken.
EXO.31.12|EXO|Exodus|32|12|12|Verder sprak de Heere tot Mozes, zeggende:
EXO.31.13|EXO|Exodus|32|13|13|Gij nu, spreek tot de kinderen Israëls, zeggende: Gij zult evenwel mijn sabbatten onderhouden, want dit is een teken tussen Mij en tussen u, bij uw geslachten, opdat men wete, dat Ik de Heere ben, Die u heilig.
EXO.31.14|EXO|Exodus|32|14|14|Onderhoudt dan de sabbat, omdat hij u heilig is! Wie hem ontheiligt, zal voorzeker gedood worden; want een ieder, die op deze enig werk doet, die ziel zal uitgeroeid worden uit het midden van haar volken.
EXO.31.15|EXO|Exodus|32|15|15|Zes dagen zal men het werk doen; doch op de zevende dag is de sabbat der rust, een heiligheid des Heeren ! Wie op de sabbatdag arbeid doet, zal voorzeker gedood worden.
EXO.31.16|EXO|Exodus|32|16|16|Dat dan de kinderen Israëls de sabbat houden, de sabbat onderhoudende in hun geslachten, tot een eeuwig verbond.
EXO.31.17|EXO|Exodus|32|17|17|Hij zal tussen Mij en tussen de kinderen Israëls een teken in eeuwigheid zijn; omdat de Heere , in zes dagen, de hemel en de aarde gemaakt, en op de zevende dag gerust en Zich verkwikt heeft.
EXO.31.18|EXO|Exodus|32|18|18|En Hij gaf aan Mozes, toen Hij met hem op de berg Sinaï te spreken geëindigd had, de twee tafelen der getuigenis, tafelen van steen, beschreven met de vinger Gods.
EXO.32.1|EXO|Exodus|33|1|1|Toen het volk zag, dat Mozes vertoefde van de berg af te komen, zo verzamelde zich het volk tot Aäron, en zij zeiden tot hem: Sta op, maak ons goden, die voor ons aangezicht gaan, want deze Mozes, die man, die ons uit Egypteland uitegvoerd heeft, wij weten niet, wat hem geschied is.
EXO.32.2|EXO|Exodus|33|2|2|Aäron nu zeide tot hen: Rukt af de gouden oorsierselen, die in de oren van uw vrouwen, van uw zoenen, en van uw dochters zijn; en brengt ze tot mij.
EXO.32.3|EXO|Exodus|33|3|3|Toen rukte het ganse volk de gouden oorsierselen af, die in hun oren waren; en zij brachten ze tot Aäron.
EXO.32.4|EXO|Exodus|33|4|4|En hij nam ze uit hun hand, en hij ontwierp het met een griffel, en hij maakte een gegoten kalf daaruit. Toen zeiden zij: Dit zijn uw goden, Israël! die u uit Egypteland opgevoerd hebben.
EXO.32.5|EXO|Exodus|33|5|5|Toen Aäron dat zag, zo bouwde hij er een altaar voor; en Aäron riep uit, en zeide: Morgen zal de Heere een feest zijn!
EXO.32.6|EXO|Exodus|33|6|6|En zij stonden de volgende dag vroeg op, en offerden brandoffer, en brachten dankoffer daarheen; en het volk zat neer om te eten en te drinken; daarna stonden zij op, om te spelen.
EXO.32.7|EXO|Exodus|33|7|7|Toen sprak de Heere tot Mozes: Ga heen, klim af! want uw volk, dat gij uit Egypteland opgevoerd hebt, heeft het verdorven.
EXO.32.8|EXO|Exodus|33|8|8|En zij zijn haastig afgeweken van de weg, die Ik hun geboden had, zij hebben zich een gegoten kalf gemaakt; en zij hebben zich ervoor gebogen, en hebben het offerande gedaan, en gezegd: Dit zijn uw goden, Israël, die u uit Egypteland opgevoerd hebben.
EXO.32.9|EXO|Exodus|33|9|9|Verder zeide de Heere tot Mozes: Ik heb dit volk gezien, en zie, het is een hardnekkig volk!
EXO.32.10|EXO|Exodus|33|10|10|En nu, laat Mij toe, dat Mijn toorn tegen hen ontsteekt, en hen verteert; zo zal Ik u tot een groot volk maken.
EXO.32.11|EXO|Exodus|33|11|11|Doch Mozes aanbad het aangezicht van de Heere zijn God, en hij zeide: O Heere ! waarom zou Uw toorn ontsteken tegen Uw volk, dat Gij met grote kracht, en met een sterke hand, uit Egypteland opgevoerd hebt?
EXO.32.12|EXO|Exodus|33|12|12|Waarom zouden de Egyptenaars spreken, zeggende: In kwaadheid heeft Hij hen uitgevoerd, opdat Hij hen doodde op de bergen, en opdat Hij hen vernielde van de aardbodem? Keer af van de hittigheid van Uw toorn, en laat het U over het kwaad van Uw volk berouwen.
EXO.32.13|EXO|Exodus|33|13|13|Gedenk aan Abraham, aan Izak en aan Israël, Uw knechten, aan wie Gij bij Uzelf gezworen hebt, en hebt tot hen gesproken: Ik zal uw zaad vermenigvuldigen als de sterren des hemels; en dit gehele land, waarvan Ik gesproken heb, zal Ik aan uw zaad geven, dat zij het erfelijk bezitten in eeuwigheid.
EXO.32.14|EXO|Exodus|33|14|14|Toen berouwde het de Heere over het kwaad, dat Hij gesproken had Zijn volk te zullen doen.
EXO.32.15|EXO|Exodus|33|15|15|En Mozes wendde zich om, en klom van de berg af, met de twee tafelen der getuigenis in zijn hand; deze tafelen waren op hun beide zijden beschreven, zij waren op de ene en op de andere zijde beschreven.
EXO.32.16|EXO|Exodus|33|16|16|En die tafelen waren Gods werk; het geschrift was ook Gods geschrift zelf, in de tafelen gegraveerd.
EXO.32.17|EXO|Exodus|33|17|17|Toen nu Jozua de stem van het volk hoorde, toen het juichte, zo zeide hij tot Mozes: Er is een krijgsgeschrei in het leger.
EXO.32.18|EXO|Exodus|33|18|18|Maar hij zeide: Het is geen stem van het geroep van overwinning, het is ook geen stem van het geroep van nederlaag; ik hoor een stem van zingen bij beurte.
EXO.32.19|EXO|Exodus|33|19|19|En het geschiedde, toen hij aan het leger naderde, en het kalf, en de reien zag, dat de toorn van Mozes ontstak, en dat hij de tafelen uit zijn handen wierp, en ze beneden aan de berg verbrak.
EXO.32.20|EXO|Exodus|33|20|20|En hij nam dat kalf, dat zij gemaakt hadden, en verbrandde het in het vuur, en vermaalde het, totdat het klein werd, en strooide het op het water, en deed het de kinderen Israëls drinken.
EXO.32.21|EXO|Exodus|33|21|21|En Mozes zeide tot Aäron: Wat heeft u dit volk gedaan, dat gij er zulk een grote zonde over gebracht hebt?
EXO.32.22|EXO|Exodus|33|22|22|Toen zeide Aäron: De toorn van mijn heer ontsteke niet! gij kent dit volk, dat het in het boze ligt .
EXO.32.23|EXO|Exodus|33|23|23|Zij dan zeiden tot mij: Maak ons goden, die voor ons aangezicht gaan, want deze Mozes, die man, die ons uit Egypteland opgevoerd heeft, wij weten niet, wat hem geschied is.
EXO.32.24|EXO|Exodus|33|24|24|Toen zeide ik tot hen: Wie goud heeft, die rukke het af, en geve het mij; en ik wierp het in het vuur, en dit kalf is er uit gekomen.
EXO.32.25|EXO|Exodus|33|25|25|Toen Mozes zag, dat het volk losgelaten was (want Aäron had het losgelaten tot kleinering onder hen, die tegen hen hadden kunnen opstaan),
EXO.32.26|EXO|Exodus|33|26|26|Zo bleef Mozes staan in de poort van het leger, en zeide: Wie de Heere toebehoort, kome tot mij! Toen verzamelden zich tot hem al de zonen van Levi.
EXO.32.27|EXO|Exodus|33|27|27|En hij zeide tot hen: Alzo zegt de Heere , de God van Israël: Een ieder doe zijn zwaard aan zijn heup; gaat door en keert weer, van poort tot poort in het leger, en een ieder dode zijn broeder, en elk zijn vriend, en elk zijn naaste!
EXO.32.28|EXO|Exodus|33|28|28|En de zonen van Levi deden naar het woord van Mozes; en er vielen van het volk, op die dag, omtrent drie duizend man.
EXO.32.29|EXO|Exodus|33|29|29|Want Mozes had gezegd: Vult heden uw handen de Heere ; want elk zal zijn tegen zijn zoon, en tegen zijn broeder; en dit, opdat Hij heden een zegen over u geve!
EXO.32.30|EXO|Exodus|33|30|30|En het geschiedde de volgende dag, dat Mozes tot het volk zeide: Gij hebt een grote zonde gezondigd; doch nu, ik zal tot de Heere opklimmen; misschien zal ik een verzoening doen voor uw zonde.
EXO.32.31|EXO|Exodus|33|31|31|Zo keerde Mozes weer tot de Heere ; en zeide: Och, dit volk heeft een grote zonde gezondigd, dat zij zich gouden goden gemaakt hebben.
EXO.32.32|EXO|Exodus|33|32|32|Nu dan, indien Gij hun zonden vergeven zult! doch zo niet, zo delg mij nu uit Uw boek, dat Gij geschreven hebt.
EXO.32.33|EXO|Exodus|33|33|33|Toen zeide de Heere tot Mozes: Dien zou Ik uit Mijn boek delgen, die aan Mij zondigt.
EXO.32.34|EXO|Exodus|33|34|34|Doch ga nu heen, leid dit volk, waarheen Ik u gezegd heb; zie, Mijn Engel zal voor uw aangezicht gaan! doch ten dage van Mijn bezoeken, zo zal Ik hun zonde over hen bezoeken!
EXO.32.35|EXO|Exodus|33|35|35|Aldus plaagde de Heere dit volk, omdat zij dat kalf gemaakt hadden, dat Aäron gemaakt had.
EXO.33.1|EXO|Exodus|34|1|1|Voorts sprak de Heere tot Mozes: Ga heen, trek op van hier, gij en het volk, dat gij uit Egypteland opgevoerd hebt, naar het land, dat Ik Abraham, Izak en Jakob gezworen heb, zeggende: Aan uw zaad zal Ik het geven;
EXO.33.2|EXO|Exodus|34|2|2|En Ik zal een Engel voor uw aangezicht zenden (en Ik zal uitdrijven de Kanaänieten, de Amorieten, en de Hethieten, en de Ferezieten, de Hevieten, en de Jebusieten),
EXO.33.3|EXO|Exodus|34|3|3|Naar het land, dat van melk en honing is vloeiende; want Ik zal in het midden van u niet optrekken; want gij zijt een hardnekkig volk; dat Ik u op deze weg niet vertere.
EXO.33.4|EXO|Exodus|34|4|4|Toen het volk dit kwade woord hoorde, zo droegen zij leed; en niemand van hen deed zijn versiersel aan zich.
EXO.33.5|EXO|Exodus|34|5|5|En de Heere had tot Mozes gezegd: Zeg tot de kinderen Israëls: Gij zijt een hardnekkig volk; in een ogenblik zou Ik in het midden van u optrekken, en zou u vernielen; doch nu, legt uw sieraad van u af, en Ik zal weten, wat Ik u doen zal.
EXO.33.6|EXO|Exodus|34|6|6|De kinderen Israëls dan beroofden zichzelf van hun versierselen, ver van de berg Horeb.
EXO.33.7|EXO|Exodus|34|7|7|En Mozes nam de tent, en spande ze zich buiten het leger, ver van het leger afwijkende; en hij noemde ze de Tent der samenkomst. En het geschiedde, dat al wie de Heere zocht, uitging tot de tent der samenkomst, die buiten het leger was.
EXO.33.8|EXO|Exodus|34|8|8|En het geschiedde, wanneer Mozes uitging naar de tent, stond al het volk op, en een ieder stelde zich in de deur van zijn tent; en zij zagen Mozes na, totdat hij de tent ingegaan was.
EXO.33.9|EXO|Exodus|34|9|9|En het geschiedde, als Mozes de tent ingegaan was, zo kwam de wolkkolom nederwaarts, en stond in de deur van de tent, en Hij sprak met Mozes.
EXO.33.10|EXO|Exodus|34|10|10|Als het volk de wolkkolom zag staan in de deur van de tent, zo stond al het volk op, en zij bogen zich, een ieder in de deur van zijn tent.
EXO.33.11|EXO|Exodus|34|11|11|En de Heere sprak tot Mozes aangezicht tot aangezicht, gelijk een man met zijn vriend spreekt; daarna keerde hij weer tot het leger; doch zijn dienaar Jozua, de zoon van Nun, de jongeling, week niet uit het midden van de tent.
EXO.33.12|EXO|Exodus|34|12|12|En Mozes zeide tot de Heere : Zie, Gij zegt tot mij: Voer dit volk op! maar Gij laat mij niet weten, wie Gij met mij zult zenden; daar Gij gezegd hebt: Ik ken u bij name! en ook: Gij hebt genade gevonden in Mijn ogen!
EXO.33.13|EXO|Exodus|34|13|13|Nu dan, ik bid, indien ik genade gevonden heb in Uw ogen, zo laat mij nu Uw weg weten, en ik zal U kennen, opdat ik genade vind in Uw ogen; en zie aan, dat deze natie Uw volk is!
EXO.33.14|EXO|Exodus|34|14|14|Hij dan zeide: Zou Mijn aangezicht moeten meegaan, om u gerust te stellen?
EXO.33.15|EXO|Exodus|34|15|15|Toen zeide hij tot Hem: Indien Uw aangezicht niet meegaan zal, doe ons van hier niet optrekken!
EXO.33.16|EXO|Exodus|34|16|16|Want waarbij zou nu bekend worden, dat ik genade gevonden heb in Uw ogen, ik en Uw volk? Is het niet daarbij, dat Gij met ons gaat? Alzo zullen wij afgezonderd worden, ik en Uw volk, van alle volk, dat op de aardbodem is.
EXO.33.17|EXO|Exodus|34|17|17|Toen zeide de Heere tot Mozes: Ook deze zaak, die gij gesproken hebt, zal Ik doen, omdat gij genade gevonden hebt in Mijn ogen, en Ik u bij name ken.
EXO.33.18|EXO|Exodus|34|18|18|Toen zeide hij: Toon mij nu Uw heerlijkheid!
EXO.33.19|EXO|Exodus|34|19|19|Doch Hij zeide: Ik zal al Mijn goedheid voorbij uw aangezicht laten gaan, en zal de Naam des Heeren uitroepen voor uw aangezicht; maar Ik zal genadig zijn, wie Ik zal genadig zijn, en Ik zal Mij ontfermen, over wie Ik Mij ontfermen zal.
EXO.33.20|EXO|Exodus|34|20|20|Hij zeide verder: Gij zoudt Mijn aangezicht niet kunnen zien; want Mij zal geen mens zien, en leven.
EXO.33.21|EXO|Exodus|34|21|21|De Heere zeide verder: Zie, er is een plaats bij Mij; daar zult gij u op de steenrots stellen.
EXO.33.22|EXO|Exodus|34|22|22|En het zal geschieden, wanneer Mijn heerlijkheid voorbij zal gaan, zo zal Ik u in een kloof der steenrots zetten; en Ik zal u met Mijn hand overdekken, totdat Ik zal voorbijgegaan zijn.
EXO.33.23|EXO|Exodus|34|23|23|En wanneer Ik Mijn hand zal weggenomen hebben, zo zult gij Mijn achterste delen zien; maar Mijn aangezicht zal niet gezien worden.
EXO.34.1|EXO|Exodus|35|1|1|Toen zeide de Heere tot Mozes: Houw u twee stenen tafelen, gelijk de eerste waren, zo zal Ik op de tafelen schrijven dezelfde woorden, die op de eerste tafelen geweest zijn, die gij gebroken hebt.
EXO.34.2|EXO|Exodus|35|2|2|En wees bereid tegen de morgenstond; dat gij in de morgenstond op de berg Sinaï klimt, en stel u aldaar voor Mij, op de top van de berg.
EXO.34.3|EXO|Exodus|35|3|3|niemand zal met u opklimmen; dat er ook niemand gezien worde op de ganse berg; ook het kleine vee, of runderen zullen tegenover deze berg niet weiden.
EXO.34.4|EXO|Exodus|35|4|4|Toen hieuw hij twee stenen tafelen, gelijk de eerste; en Mozes stond des morgens vroeg op, en klom op de berg Sinaï, zoals de Heere hem geboden had; en hij nam de twee stenen tafelen in zijn hand.
EXO.34.5|EXO|Exodus|35|5|5|De Heere nu kwam nederwaarts in een wolk, en stelde Zich aldaar bij hem; en Hij riep uit de Naam des Heeren .
EXO.34.6|EXO|Exodus|35|6|6|Toen nu de Heere voor zijn aangezicht voorbijging, zo riep Hij: Heere , Heere , God, barmhartig en genadig, lankmoedig en groot van weldadigheid en waarheid.
EXO.34.7|EXO|Exodus|35|7|7|Die de weldadigheid bewaart aan vele duizenden, Die de ongerechtigheid, en overtreding, en zonde vergeeft; Die de schuldige geenszins onschuldig houdt, bezoekende de ongerechtigheid der vaderen aan de kinderen, en aan de kindskinderen, in het derde en vierde geslacht .
EXO.34.8|EXO|Exodus|35|8|8|Mozes nu haastte zich en neigde het hoofd ter aarde, en hij boog zich.
EXO.34.9|EXO|Exodus|35|9|9|En hij zeide: Heere! indien ik nu genade gevonden heb in Uw ogen, zo ga nu de Heere in het midden van ons, want dit is een hardnekkig volk; doch vergeef onze ongerechtigheid en onze zonde, en neem ons aan tot een erfdeel!
EXO.34.10|EXO|Exodus|35|10|10|Toen zeide Hij: Zie, Ik maak een verbond; voor uw ganse volk zal Ik wonderen doen, die niet geschapen zijn op de ganse aarde, noch onder enige volken; alzo dat dit ganse volk, in welks midden gij zijt, het werk des Heeren zien zal, dat het schrikkelijk is, wat Ik met u doe.
EXO.34.11|EXO|Exodus|35|11|11|Onderhoudt gij wat Ik u heden gebied! zie, Ik zal voor uw aangezicht uitdrijven de Amorieten, de Kanaänieten, en de Hethieten, en de Ferezieten, en de Hevieten, en de Jebusieten.
EXO.34.12|EXO|Exodus|35|12|12|Wacht u, dat gij toch geen verbond maakt met de inwoner van het land, waarin gij komen zult; dat hij misschien niet tot een strik worde in het midden van u.
EXO.34.13|EXO|Exodus|35|13|13|Maar hun altaren zult gij omwerpen, en hun opgerichte beelden zult gij verbreken, en hun bossen zult gij afhouwen.
EXO.34.14|EXO|Exodus|35|14|14|(Want gij zult u niet buigen voor een andere god; want de Naam des Heeren is IJveraar! een naijverig God is Hij!)
EXO.34.15|EXO|Exodus|35|15|15|Opdat gij misschien geen verbond maakt met de inwoner van dat land; en zij hun goden niet nahoereren, noch hun goden offerande doen, en hij u nodigende, gij van hun offerande eet.
EXO.34.16|EXO|Exodus|35|16|16|En gij voor uw zonen vrouwen neemt van hun dochters; en hun dochters, hun goden nahoererende, maken dat ook uw zonen hun goden nahoereren.
EXO.34.17|EXO|Exodus|35|17|17|Gij zult u geen gegoten goden maken.
EXO.34.18|EXO|Exodus|35|18|18|Het feest der ongezuurde broden zult gij houden; zeven dagen zult gij ongezuurde broden eten, gelijk Ik u geboden heb, ter gezetter tijd in de maand Abib; want in de maand Abib zijt gij uit Egypte uitgegaan.
EXO.34.19|EXO|Exodus|35|19|19|Al wat de baarmoeder opent, is het Mijne, ja, al uw vee, dat mannelijk zal geboren worden, openende de baarmoeder van het grote en het kleine vee.
EXO.34.20|EXO|Exodus|35|20|20|Doch de ezel, die de baarmoeder opent, zult gij met een stuk klein vee lossen; maar indien gij hem niet zult lossen, zo zult gij hem de nek breken. Al de eerstgeborenen van uw zonen zult gij lossen, en men zal voor Mijn aangezicht niet ledig verschijnen.
EXO.34.21|EXO|Exodus|35|21|21|Zes dagen zult gij arbeiden, maar op de zevende dag zult gij rusten; in de ploegtijd en in de oogst zult gij rusten.
EXO.34.22|EXO|Exodus|35|22|22|Het feest der weken zult gij ook houden, zijnde het feest der eerstelingen van de tarweoogst, en het feest der inzameling, als het jaar om is.
EXO.34.23|EXO|Exodus|35|23|23|Al wat mannelijk is onder u zal driemaal in het jaar verschijnen voor het aangezicht van de Heere Heere , de God van Israël.
EXO.34.24|EXO|Exodus|35|24|24|Wanneer Ik de volken voor uw aangezicht uit de bezitting zal verdrijven, en uw gebied verwijden, dan zal niemand uw land begeren, terwijl gij opgaan zult, om te verschijnen voor het aangezicht van de Heere uw God, driemaal in het jaar.
EXO.34.25|EXO|Exodus|35|25|25|Gij zult het bloed van Mijn slachtoffer niet offeren met gedesemd brood ; het slachtoffer van het paasfeest zal ook niet vernachten tot de morgen.
EXO.34.26|EXO|Exodus|35|26|26|De eerstelingen van de eerste vruchten van uw land zult gij in het huis van de Heere uw God brengen. Gij zult het bokje in de melk van zijn moeder niet koken.
EXO.34.27|EXO|Exodus|35|27|27|Verder zeide de Heere tot Mozes: Schrijf u deze woorden; want naar luid van deze woorden heb Ik een verbond met u en met Israël gemaakt.
EXO.34.28|EXO|Exodus|35|28|28|En hij was aldaar met de Heere veertig dagen en veertig nachten; hij at geen brood, en hij dronk geen water; en Hij schreef op de tafelen de woorden van het verbond, de tien woorden.
EXO.34.29|EXO|Exodus|35|29|29|En het geschiedde, toen Mozes van de berg Sinaï afging (de twee tafelen der getuigenis nu waren in de hand van Mozes, toen hij van de berg afging), zo wist Mozes niet, dat het vel van zijn aangezicht glinsterde, toen Hij met hem sprak.
EXO.34.30|EXO|Exodus|35|30|30|Toen nu Aäron en al de kinderen Israëls Mozes aanzagen, ziet, zo glinsterde het vel van zijn aangezicht; daarom vreesden zij tot hem toe te treden.
EXO.34.31|EXO|Exodus|35|31|31|Toen riep Mozes hen; en Aäron, en al de oversten in de vergadering keerden weer tot hem; en Mozes sprak tot hen.
EXO.34.32|EXO|Exodus|35|32|32|En daarna traden al de kinderen Israëls toe; en hij gebood hun al wat de Heere met hem gesproken had op de berg Sinaï.
EXO.34.33|EXO|Exodus|35|33|33|Also eindigde Mozes met hen te spreken, en hij had een bedekking op zijn aangezicht gelegd.
EXO.34.34|EXO|Exodus|35|34|34|Doch als Mozes voor het aangezicht des Heeren kwam, om met Hem te spreken, zo nam hij de bedekking af, totdat hij uitging; en nadat hij uitgegaan was, zo sprak hij tot de kinderen Israëls, wat hem geboden was.
EXO.34.35|EXO|Exodus|35|35|35|Zo zagen de kinderen Israëls het aangezicht van Mozes, dat het vel van het aangezicht van Mozes glinsterde; derhalve deed Mozes de bedekking weer op zijn aangezicht, totdat hij inging om met Hem te spreken.
EXO.35.1|EXO|Exodus|36|1|1|Toen deed Mozes de ganse vergadering der kinderen Israëls verzamelen, en zeide tot hen: Dit zijn de woorden, die de Heere geboden heeft, dat men ze doen zal.
EXO.35.2|EXO|Exodus|36|2|2|Zes dagen zal men het werk doen; maar op de zevende dag zal u heiligheid zijn, een sabbat der rust de Heere ; al wie daarop werk doet, zal gedood worden.
EXO.35.3|EXO|Exodus|36|3|3|Gij zult geen vuur aansteken in enige van uw woningen op de sabbatdag.
EXO.35.4|EXO|Exodus|36|4|4|Verder sprak Mozes tot de ganse vergadering der kinderen Israëls, zeggende: Dit is het woord, dat de Heere geboden heeft, zeggende:
EXO.35.5|EXO|Exodus|36|5|5|Neemt van hetgeen, dat gij hebt, een hefoffer voor de Heere ; een ieder, wiens hart vrijwillig is, zal het brengen, tot een hefoffer des Heeren : goud, en zilver, en koper;
EXO.35.6|EXO|Exodus|36|6|6|Alsook hemelsblauw, en purper, en scharlaken, en fijn linnen, en geiten haar ;
EXO.35.7|EXO|Exodus|36|7|7|En roodgeverfde ramsvellen, en dassenvellen, en sittimhout;
EXO.35.8|EXO|Exodus|36|8|8|En olie voor de luchter, en specerijen ter zalfolie, en voor het rookwerk welriekende specerijen;
EXO.35.9|EXO|Exodus|36|9|9|En sardónixstenen, en vervullende stenen, voor de efod en voor de borstlap.
EXO.35.10|EXO|Exodus|36|10|10|En allen, die wijs van hart zijn onder u, zullen komen, en alles maken, wat de Heere geboden heeft;
EXO.35.11|EXO|Exodus|36|11|11|De tabernakel, zijn tent en zijn bedekking, zijn haakjes en zijn planken, zijn richels, zijn pilaren, en zijn voeten;
EXO.35.12|EXO|Exodus|36|12|12|De ark en haar handbomen, het verzoendeksel en de voorhang van het deksel;
EXO.35.13|EXO|Exodus|36|13|13|De tafel en haar handbomen, en al haar gereedschap, en de toonbroden;
EXO.35.14|EXO|Exodus|36|14|14|En de kandelaar voor het licht, en zijn gereedschap, en zijn lampen, en de olie voor het licht;
EXO.35.15|EXO|Exodus|36|15|15|En het reukaltaar, en zijn handbomen, en de zalfolie, en het reukwerk van welriekende specerijen; en de bedekking van de deur aan de deur van de tabernakel;
EXO.35.16|EXO|Exodus|36|16|16|Het brandofferaltaar, en het koperen rooster, dat het hebben zal, zijn handbomen, en al zijn gereedschappen; het wasvat en zijn voet.
EXO.35.17|EXO|Exodus|36|17|17|De behangsels van de voorhof, zijn pilaren en zijn voeten; en de bedekking van de poort van de voorhof;
EXO.35.18|EXO|Exodus|36|18|18|De nagelen van de tabernakel, en de pinnen van de voorhof, met hun zelen;
EXO.35.19|EXO|Exodus|36|19|19|De ambtsklederen om in het heilige te dienen, de heilige klederen van de priester Aäron, en de klederen van zijn zonen, om het priesterambt te bedienen.
EXO.35.20|EXO|Exodus|36|20|20|Toen ging de ganse vergadering der kinderen Israëls uit van voor het aangezicht van Mozes.
EXO.35.21|EXO|Exodus|36|21|21|En zij kwamen, alle man, wiens hart hem bewoog, en een ieder, wiens geest hem vrijwillig maakte, die brachten het hefoffer des Heeren voor het werk van de tent der samenkomst, en voor al haar dienst, en voor de heilige klederen.
EXO.35.22|EXO|Exodus|36|22|22|Zo kwamen dan de mannen met de vrouwen, alle vrijwilligen van hart; zij brachten haken, en oorsierselen, en ringen, en banden, alle gouden vaten; en alle man, die een gouden beweegoffer de Heere offerde.
EXO.35.23|EXO|Exodus|36|23|23|En alle man, bij wie gevonden werd hemelsblauw, en purper, en scharlaken, en fijn linnen, en geiten haar , en roodgeverfde ramsvellen, en dassenvellen, die brachten ze.
EXO.35.24|EXO|Exodus|36|24|24|Allen, die een hefoffer van zilver of koper offerden, die brachten het tot een hefoffer des Heeren ; en allen, bij wie sittimhout gevonden werd, brachten het tot alle werk van de dienst.
EXO.35.25|EXO|Exodus|36|25|25|En alle vrouwen, die wijs van hart waren, sponnen met hun handen, en zij brachten het gesponnene, de hemelsblauwe zijde , en het purper, het scharlaken, en het fijn linnen.
EXO.35.26|EXO|Exodus|36|26|26|En alle vrouwen, wier hart hen bewoog in wijsheid, die sponnen het geiten haar .
EXO.35.27|EXO|Exodus|36|27|27|De oversten nu brachten sardónixstenen en vulstenen, voor de efod en voor de borstlap;
EXO.35.28|EXO|Exodus|36|28|28|En specerijen en olie, voor de luchter en voor de zalfolie, en voor het rookwerk welriekende specerijen.
EXO.35.29|EXO|Exodus|36|29|29|Alle man en vrouw, wier hart hen vrijwillig bewoog te brengen voor al het werk, dat de Heere geboden had te maken door de hand van Mozes; dat brachten de kinderen Israëls tot een vrijwillig offer aan de Heere .
EXO.35.30|EXO|Exodus|36|30|30|Daarna zeide Mozes tot de kinderen Israëls: Ziet, de Heere heeft met name geroepen Bezáleël, de zoon van Uri, de zoon van Hur, van de stam van Juda.
EXO.35.31|EXO|Exodus|36|31|31|En de Geest Gods heeft hem vervuld met wijsheid, met verstand, en met wetenschap, namelijk in alle handwerk;
EXO.35.32|EXO|Exodus|36|32|32|En om te bedenken vernuftige arbeid, te werken in goud, en in zilver, en in koper,
EXO.35.33|EXO|Exodus|36|33|33|En in kunstige steensnijding, om in te zetten, en in kunstige houtsnijding, om te werken in alle vernuftige handwerk.
EXO.35.34|EXO|Exodus|36|34|34|Hij heeft hem ook in zijn hart gegeven anderen te onderwijzen, hem en Ahóliab, de zoon van Ahísamach, van de stam van Dan.
EXO.35.35|EXO|Exodus|36|35|35|Hij heeft hen vervuld met wijsheid des harten, om te maken alle werk van een werkmeester, en van de allervernuftigste handwerker , en van de borduurder in hemelsblauw, en in purper, in scharlaken, en in fijn linnen, en van de wever; makende alle werk, en bedenkende vernuftige arbeid.
EXO.36.1|EXO|Exodus|37|1|1|Toen werkte Bezáleël en Ahóliab, en alle man, die wijs van hart was, in wie de Heere wijsheid en verstand gegeven had, om te weten, hoe zij maken zouden alle werk ten dienste van het heiligdom naar alles, wat de Heere geboden had.
EXO.36.2|EXO|Exodus|37|2|2|Want Mozes had geroepen Bezáleël en Ahóliab, en alle man, die wijs van hart was, in wiens hart God wijsheid gegeven had, al wiens hart hem bewogen had, dat hij toetrad tot het werk, om dat te maken.
EXO.36.3|EXO|Exodus|37|3|3|Zij dan namen van voor het aangezicht van Mozes het ganse hefoffer, dat de kinderen Israëls gebracht hadden, voor het werk van de dienst van het heiligdom, om dat te maken; doch zij brachten tot hem nog elke morgen vrijwillig offer.
EXO.36.4|EXO|Exodus|37|4|4|Derhalve kwamen alle wijzen, die al het werk van het heiligdom maakten, iedere man van zijn werk, dat zij maakten;
EXO.36.5|EXO|Exodus|37|5|5|En zij spraken tot Mozes, zeggende: Het volk brengt te veel, meer dan genoeg is ten dienste van het werk, dat de Heere te maken geboden heeft.
EXO.36.6|EXO|Exodus|37|6|6|Toen gebood Mozes, dat men een stem zou laten gaan door het leger, zeggende: Man of vrouw make geen werk meer tot een hefoffer voor het heiligdom! Alzo werd het volk teruggehouden van meer te brengen.
EXO.36.7|EXO|Exodus|37|7|7|Want van de stof was hun genoeg voor het gehele werk, dat te maken was; ja, er was over.
EXO.36.8|EXO|Exodus|37|8|8|Alzo maakte een iedere wijze van hart, onder hen, die het werk maakten, de tabernakel van tien gordijnen, van getweernd fijn linnen, en hemelsblauw, en purper, en scharlaken met cherubs; van het allerkunstigste werk maakte hij ze.
EXO.36.9|EXO|Exodus|37|9|9|De lengte van een gordijn was van acht en twintig ellen, en de breedte van een gordijn van vier ellen; al deze gordijnen hadden één maat.
EXO.36.10|EXO|Exodus|37|10|10|En hij voegde vijf gordijnen, het ene aan het andere; en hij voegde andere vijf gordijnen, het ene aan het andere.
